Número de registros,Número de registros por stations.json,Altitude,Available Bikes,Available Docks,City,Execution Time,Id,Land Mark,Last Communication Time,Latitude,Location,Longitude,Postal Code,stAddress1,stAddress2,stationBeanList Índice (generado),Station Name,Status Key,Status Value,Test Station,Total Docks,Índice Del Documento (Generado)
1,1,,1,20,,16/07/2019 14:13,3716,,16/07/2019 14:11,40.7535992,,-73.9379561,,40 Ave & Crescent St,,795,40 Ave & Crescent St,1,In Service,Falso,23,1
1,1,,1,45,,16/07/2019 14:13,3718,,16/07/2019 14:09,40.72746421,,-73.97950418,,E 11 St & Avenue B,,796,E 11 St & Avenue B,1,In Service,Falso,46,1
1,1,,20,3,,16/07/2019 14:13,3720,,16/07/2019 14:12,40.68461654,,-73.98721285,,Wyckoff St & Bond St,,797,Wyckoff St & Bond St,1,In Service,Falso,23,1
1,1,,27,7,,16/07/2019 14:13,3721,,16/07/2019 14:11,40.76754878,,-73.92093346,,31 St & Newtown Ave,,798,31 St & Newtown Ave,1,In Service,Falso,35,1
1,1,,16,14,,16/07/2019 14:13,3723,,16/07/2019 14:12,40.69531728,,-73.99015725,,Cadman Plaza E & Johnson St,,799,Cadman Plaza E & Johnson St,1,In Service,Falso,30,1
1,1,,3,35,,16/07/2019 14:13,3724,,16/07/2019 14:10,40.76674056,,-73.979069,,7 Ave & Central Park South,,800,7 Ave & Central Park South,1,In Service,Falso,39,1
1,1,,1,37,,16/07/2019 14:13,3725,,16/07/2019 14:11,40.76876203,,-73.95840794,,2 Ave & E 72 St,,801,2 Ave & E 72 St,1,In Service,Falso,40,1
1,1,,11,9,,16/07/2019 14:13,3726,,16/07/2019 14:10,40.74336608,,-73.95960689,,Center Blvd & 51 Ave,,802,Center Blvd & 51 Ave,1,In Service,Falso,20,1
1,1,,34,3,,16/07/2019 14:13,3727,,16/07/2019 14:12,40.71766197,,-73.94880027,,Frost St & Meeker Ave,,803,Frost St & Meeker Ave,1,In Service,Falso,38,1
1,1,,5,19,,16/07/2019 14:13,3728,,16/07/2019 14:12,40.69535693,,-73.99344027,,Pierrepont St & Monroe Pl,,804,Pierrepont St & Monroe Pl,1,In Service,Falso,24,1
1,1,,1,44,,16/07/2019 14:13,3733,,16/07/2019 14:10,40.730563,,-73.973984,,Avenue C & E 18 St,,805,Avenue C & E 18 St,1,In Service,Falso,46,1
1,1,,25,23,,16/07/2019 14:13,3734,,16/07/2019 14:09,40.759125,,-73.962658,,E 58 St &  1 Ave (NW Corner),,806,E 58 St &  1 Ave (NW Corner),1,In Service,Falso,50,1
1,1,,1,33,,16/07/2019 14:13,3737,,16/07/2019 14:10,40.720747,,-73.986274,,Stanton St & Norfolk St,,807,Stanton St & Norfolk St,1,In Service,Falso,35,1
1,1,,7,20,,16/07/2019 14:13,3745,,16/07/2019 14:11,40.75651273,,-73.92957486,,36 Ave & 31 St,,808,36 Ave & 31 St,1,In Service,Falso,27,1
1,1,,31,13,,16/07/2019 14:13,3746,,16/07/2019 14:10,40.72430832,,-74.00473036,,6 Ave & Broome St,,809,6 Ave & Broome St,1,In Service,Falso,48,1
1,1,,0,32,,16/07/2019 14:13,3747,,16/07/2019 14:10,40.77755374,,-73.9551276,,E 84 St & 3 Ave,,810,E 84 St & 3 Ave,1,In Service,Falso,33,1
1,1,,0,20,,16/07/2019 14:13,3749,,16/07/2019 14:11,40.74757396,,-73.97880077,,Lexington Ave & E 36 St,,811,Lexington Ave & E 36 St,1,In Service,Falso,23,1
1,1,,2,17,,16/07/2019 14:13,3755,,16/07/2019 14:10,40.69064807,,-73.95746179,,DeKalb Ave & Franklin Ave,,812,DeKalb Ave & Franklin Ave,1,In Service,Falso,19,1
1,1,,20,0,,16/07/2019 14:13,3756,,16/07/2019 14:11,40.704508,,-73.9351,,White St & Moore St,,813,White St & Moore St,1,In Service,Falso,21,1
1,1,,16,7,,16/07/2019 14:13,3757,,16/07/2019 14:11,40.710681,,-73.93372,,Stagg St & Morgan Ave,,814,Stagg St & Morgan Ave,1,In Service,Falso,23,1
1,1,,17,2,,16/07/2019 14:13,3758,,16/07/2019 14:11,40.702997,,-73.92997,,George St & Wilson Ave,,815,George St & Wilson Ave,1,In Service,Falso,19,1
1,1,,12,7,,16/07/2019 14:13,3759,,16/07/2019 14:12,40.70538,,-73.92535,,Irving Ave & Jefferson St,,816,Irving Ave & Jefferson St,1,In Service,Falso,19,1
1,1,,22,1,,16/07/2019 14:13,3760,,16/07/2019 14:12,40.705614,,-73.92153,,Willoughby Ave & Wyckoff Ave,,817,Willoughby Ave & Wyckoff Ave,1,In Service,Falso,23,1
1,1,,15,12,,16/07/2019 14:13,3761,,16/07/2019 14:12,40.697842,,-73.926241,,Cedar St & Myrtle Ave,,818,Cedar St & Myrtle Ave,1,In Service,Falso,27,1
1,1,,25,1,,16/07/2019 14:13,3762,,16/07/2019 14:12,40.677027,,-73.9865,,3 Ave & Carroll St,,819,3 Ave & Carroll St,1,In Service,Falso,27,1
1,1,,15,12,,16/07/2019 14:13,3763,,16/07/2019 14:12,40.707165,,-73.923711,,Wyckoff Av & Jefferson St,,820,Wyckoff Av & Jefferson St,1,In Service,Falso,27,1
1,1,,21,0,,16/07/2019 14:13,3764,,16/07/2019 14:12,40.705517,,-73.93936,,Bushwick Ave & McKibbin St,,821,Bushwick Ave & McKibbin St,1,In Service,Falso,21,1
1,1,,1,19,,16/07/2019 14:13,3765,,16/07/2019 14:10,40.709897,,-73.94008,,Bushwick Ave & Stagg St,,822,Bushwick Ave & Stagg St,1,In Service,Falso,21,1
1,1,,1,23,,16/07/2019 14:13,3766,,16/07/2019 14:11,40.715353,,-73.93856,,Sharon St & Olive St,,823,Sharon St & Olive St,1,In Service,Falso,24,1
1,1,,1,18,,16/07/2019 14:13,3767,,16/07/2019 14:11,40.71323,,-73.93894,,Powers St & Olive St,,824,Powers St & Olive St,1,In Service,Falso,19,1
1,1,,3,20,,16/07/2019 14:13,3768,,16/07/2019 14:12,40.71019,,-73.93734,,Waterbury St & Stagg St,,825,Waterbury St & Stagg St,1,In Service,Falso,23,1
1,1,,19,4,,16/07/2019 14:13,3769,,16/07/2019 14:11,40.707174,,-73.93581,,White St & Johnson Ave,,826,White St & Johnson Ave,1,In Service,Falso,23,1
1,1,,19,2,,16/07/2019 14:13,3770,,16/07/2019 14:09,40.702831,,-73.9333,,Central Ave & Flushing Ave,,827,Central Ave & Flushing Ave,1,In Service,Falso,21,1
1,1,,29,0,,16/07/2019 14:13,3771,,16/07/2019 14:09,40.706237,,-73.933871,,McKibbin St & Bogart St,,828,McKibbin St & Bogart St,1,In Service,Falso,30,1
1,1,,1,18,,16/07/2019 14:13,3772,,16/07/2019 14:10,40.713811,,-73.93515,,Devoe St & Morgan Ave,,829,Devoe St & Morgan Ave,1,In Service,Falso,19,1
1,1,,7,13,,16/07/2019 14:13,3773,,16/07/2019 14:12,40.70539,,-73.92976,,Knickerbocker Ave & Thames St,,830,Knickerbocker Ave & Thames St,1,In Service,Falso,20,1
1,1,,17,5,,16/07/2019 14:13,3774,,16/07/2019 14:12,40.704425,,-73.92836,,Knickerbocker Ave & George St,,831,Knickerbocker Ave & George St,1,In Service,Falso,23,1
1,1,,13,14,,16/07/2019 14:13,3775,,16/07/2019 14:09,40.702013,,-73.923769,,Suydam St & Knickerbocker Ave,,832,Suydam St & Knickerbocker Ave,1,In Service,Falso,27,1
1,1,,13,10,,16/07/2019 14:13,3776,,16/07/2019 14:10,40.700003,,-73.92834,,Central Ave & Starr Street,,833,Central Ave & Starr Street,1,In Service,Falso,23,1
1,1,,20,3,,16/07/2019 14:13,3777,,16/07/2019 14:10,40.699304,,-73.923044,,Stockholm St & Wilson Ave,,834,Stockholm St & Wilson Ave,1,In Service,Falso,23,1
1,1,,13,14,,16/07/2019 14:13,3778,,16/07/2019 14:11,40.7027,,-73.92095,,Irving Ave & DeKalb Ave,,835,Irving Ave & DeKalb Ave,1,In Service,Falso,27,1
1,1,,18,6,,16/07/2019 14:13,3779,,16/07/2019 14:09,40.704876,,-73.919911,,Hart St & Wyckoff Ave,,836,Hart St & Wyckoff Ave,1,In Service,Falso,24,1
1,1,,25,5,,16/07/2019 14:13,3781,,16/07/2019 14:11,40.698568,,-73.918877,,Greene Av & Myrtle Av,,837,Greene Av & Myrtle Av,1,In Service,Falso,30,1
1,1,,23,8,,16/07/2019 14:13,3782,,16/07/2019 14:11,40.698458,,-73.997178,,Brooklyn Bridge Park - Pier 2,,838,Brooklyn Bridge Park - Pier 2,1,In Service,Falso,31,1
1,1,,26,9,,16/07/2019 14:13,3783,,16/07/2019 14:10,40.70838,,-74.00495,,Cliff St & Fulton St,,839,Cliff St & Fulton St,1,In Service,Falso,37,1
1,1,,22,0,,16/07/2019 14:13,3787,,16/07/2019 14:12,40.69985,,-73.97141,,Dock 72 Way & Market St,,840,Dock 72 Way & Market St,1,In Service,Falso,22,1
1,1,,6,20,,16/07/2019 14:13,3788,,16/07/2019 14:12,40.73269,,-73.98974,,E 12 St & 4 Av,,841,E 12 St & 4 Av,1,In Service,Falso,27,1
1,1,,28,9,,16/07/2019 14:13,3790,,16/07/2019 14:09,40.7003,,-73.991581,,Henry St & Middagh St,,842,Henry St & Middagh St,1,In Service,Falso,37,1
1,1,,20,12,,16/07/2019 14:13,3791,,16/07/2019 14:09,40.73520838,,-74.04696375,,Hoboken Ave at Monmouth St,,843,Hoboken Ave at Monmouth St,1,In Service,Falso,32,1
1,1,,21,8,,16/07/2019 14:13,3792,,16/07/2019 14:09,40.71687,,-74.03281,,Columbus Dr at Exchange Pl,,844,Columbus Dr at Exchange Pl,1,In Service,Falso,30,1
1,1,,18,0,,16/07/2019 14:13,3795,,16/07/2019 14:12,40.671907,,-73.993612,,10 St & 2 Ave,,845,10 St & 2 Ave,1,In Service,Falso,19,1
1,1,,0,0,,16/07/2019 14:13,3800,,31/12/1969 19:00,0,,0,,Van dyke,,846,Van dyke,1,Not In Service,Falso,0,1
1,1,,0,0,,16/07/2019 14:13,3801,,31/12/1969 19:00,0,,0,,Van dyke& Pioneer,,847,Van dyke& Pioneer,1,Not In Service,Falso,0,1
1,1,,0,0,,16/07/2019 14:13,3802,,31/12/1969 19:00,0,,0,,Van dyke&Pioneer,,848,Van dyke&Pioneer,1,Not In Service,Falso,0,1
,,,,,,,152,,,40.71473993,,-74.00910627,,,,,Warren St & Church St,,Not in catalog,,,
,,,,,,,232,,,40.69597683,,-73.99014892,,,,,Cadman Plaza E & Tillary St,,Not in catalog,,,
,,,,,,,253,,,40.73543934,,-73.99453948,,,,,W 13 St & 5 Ave,,Not in catalog,,,
,,,,,,,306,,,40.70823502,,-74.00530063,,,,,Cliff St & Fulton St_1,,Not in catalog,,,
,,,,,,,322,,,40.696192,,-73.991218,,,,,Clinton St & Tillary St,,Not in catalog,,,
,,,,,,,345,,,40.73649403,,-73.99704374,,,,,W 13 St & 6 Ave,,Not in catalog,,,
,,,,,,,407,,,40.700469,,-73.991454,,,,,Henry St & Poplar St,,Not in catalog,,,
,,,,,,,409,,,40.6906495,,-73.95643107,,,,,DeKalb Ave & Skillman St,,Not in catalog,,,
,,,,,,,428,,,40.72467721,,-73.98783413,,,,,E 3 St & 1 Ave,,Not in catalog,,,
,,,,,,,430,,,40.7014851,,-73.98656928,,,,,York St & Jay St,,Not in catalog,,,
,,,,,,,433,,,40.72955361,,-73.98057249,,,,,E 13 St & Avenue A,,Not in catalog,,,
,,,,,,,449,,,40.76461837,,-73.98789473,,,,,W 52 St & 9 Ave,,Not in catalog,,,
,,,,,,,457,,,40.76695317,,-73.98169333,,,,,Broadway & W 58 St,,Not in catalog,,,
,,,,,,,527,,,40.744023,,-73.976056,,,,,E 33 St & 2 Ave,,Not in catalog,,,
,,,,,,,537,,,40.74025878,,-73.98409214,,,,,Lexington Ave & E 24 St,,Not in catalog,,,
,,,,,,,2001,,,40.699773,,-73.979927,,,,,Sands St & Navy St,,Not in catalog,,,
,,,,,,,3036,,,40.662908,,-73.999722,,,,,8D OPS 01,,Not in catalog,,,
,,,,,,,3040,,,40.66979964,,-73.99497986,,,,,GOW Tech Shop,,Not in catalog,,,
,,,,,,,3073,,,40.70691254,,-73.95441667,,,,,Division Ave & Hooper St,,Not in catalog,,,
,,,,,,,3090,,,40.71774592,,-73.95600096,,,,,N 8 St & Driggs Ave,,Not in catalog,,,
,,,,,,,3091,,,40.71764,,-73.94882,,,,,Frost St & Meeker St,,Not in catalog,,,
,,,,,,,3103,,,40.72153267,,-73.95782357,,,,,N 11 St & Wythe Ave,,Not in catalog,,,
,,,,,,,3120,,,40.74161,,-73.96044,,,,,Center Blvd & Borden Ave,,Not in catalog,,,
,,,,,,,3147,,,40.77801203,,-73.95407149,,,,,E 85 St & 3 Ave,,Not in catalog,,,
,,,,,,,3153,,,40.76817547,,-73.95910263,,,,,E 71 St & 2 Ave,,Not in catalog,,,
,,,,,,,3176,,,40.77452835,,-73.98753759,,,,,W 64 St & West End Ave,,Not in catalog,,,
,,,,,,,3180,,,40.69878,,-73.99712,,,,,Brooklyn Bridge Park - Pier 2,,Not in catalog,,,
,,,,,,,3183,,,40.7162469,,-74.0334588,,,,,Exchange Place,,Not in catalog,,,
,,,,,,,3224,,,40.73997354,,-74.00513873,,,,,W 13 St & Hudson St,,Not in catalog,,,
,,,,,,,3238,,,40.7739139,,-73.95439535,,,,,E 80 St & 2 Ave,,Not in catalog,,,
,,,,,,,3239,,,40.64653837,,-74.01658773,,,,,Bressler,,Not in catalog,,,
,,,,,,,3240,,,40.75903008,,-73.9938587,,,,,NYCBS Depot BAL - DYR,,Not in catalog,,,
,,,,,,,3245,,,40.71644423,,-73.98233056,,,,,NYCBS DEPOT - DELANCEY,,Not in catalog,,,
,,,,,,,3250,,,40.71690978,,-73.98383796,,,,,NYCBS Depot - PIT,,Not in catalog,,,
,,,,,,,3258,,,40.75018156,,-74.00218427,,,,,W 27 St & 10 Ave,,Not in catalog,,,
,,,,,,,3316,,,40.7989937,,-73.96621738,,,,,W 104 St & Amsterdam Ave - 1,,Not in catalog,,,
,,,,,,,3325,,,40.7849032,,-73.950503,,,,,E 95 St & 3 Ave,,Not in catalog,,,
,,,,,,,3371,,,40.67461342,,-73.98501143,,,,,4 Ave & 2 St,,Not in catalog,,,
,,,,,,,3401,,,40.6724811,,-73.99331394,,,,,2 Ave & 9 St,,Not in catalog,,,
,,,,,,,3421,,,40.6843549,,-73.98901629,,,,,Hoyt St & Warren St,,Not in catalog,,,
,,,,,,,3426,,,40.709651,,-74.068601,,,,,JCBS Depot,,Not in catalog,,,
,,,,,,,3428,,,40.740983,,-74.001702,,,,,8 Ave & W 16 St,,Not in catalog,,,
,,,,,,,3431,,,40.746524,,-73.977885,,,,,E 35 St & 3 Ave,,Not in catalog,,,
,,,,,,,3432,,,40.66906014,,-73.99463654,,,,,NYCBS Depot - GOW,,Not in catalog,,,
,,,,,,,3438,,,40.77224854,,-73.95842135,,,,,E 76 St & 3 Ave,,Not in catalog,,,
,,,,,,,3441,,,40.752957,,-74.00264,,,,,10 Hudson Yards,,Not in catalog,,,
,,,,,,,3447,,,40.76703432,,-73.9562273,,,,,E 71 St & 1 Ave,,Not in catalog,,,
,,,,,,,3455,,,40.68680821,,-73.98036182,,,,,Schermerhorn St & 3 Ave,,Not in catalog,,,
,,,,,,,3462,,,40.75118387,,-73.97138715,,,,,E 44 St & 2 Ave,,Not in catalog,,,
,,,,,,,3466,,,40.75668721,,-73.98257732,,,,,W 45 St & 6 Ave (OLD),,Not in catalog,,,
,,,,,,,3468,,,40.7303801,,-73.9747502,,,,,NYCBS Depot - STY - Garage 4,,Not in catalog,,,
,,,,,,,3474,,,40.7252557,,-74.00412083,,,,,6 Ave & Spring St,,Not in catalog,,,
,,,,,,,3485,,,40.725208,,-73.974724,,,,,NYCBS Depot - RIS,,Not in catalog,,,
,,,,,,,3487,,,40.65659567,,-74.00849283,,,,,Prototype Lab Motivate Headquarters,,Not in catalog,,,
,,,,,,,3488,,,45.50636405,,-73.56946349,,,,,8D QC Station 01,,Not in catalog,,,
,,,,,,,3489,,,40.71069995,,-74.00354147,,,,,Gold St & Frankfort St,,Not in catalog,,,
,,,,,,,3594,,,40.6661649,,-73.9593484,,,,,Montgomery St & Franklin Ave OLD,,Not in catalog,,,
,,,,,,,3625,,,40.7525758,,-73.9364281,,,,,28 St & 40 Ave,,Not in catalog,,,
,,,,,,,3632,,,40.72804857,,-73.9788115,,,,,E 12 St & Avenue B,,Not in catalog,,,
,,,,,,,3635,,,40.75462324,,-73.99516761,,,,,W 36 St & 9 Ave,,Not in catalog,,,
,,,,,,,3642,,,40.7872852,,-73.95012259,,,,,E 98 St & Lexington Ave,,Not in catalog,,,
,,,,,,,3643,,,40.75272201,,-73.98123622,,,,,E 41 St & 5 Ave,,Not in catalog,,,
,,,,,,,3644,,,40.67581623,,-74.01488185,,,,,Van Dyke St & Van Brunt St,,Not in catalog,,,
,,,,,,,3645,,,40.67233267,,-73.99706125,,,,,Bike Mechanics at Riis Room B,,Not in catalog,,,
,,,,,,,3650,,,45.50626419,,-73.56890559,,,,,8D Mobile 01,,Not in catalog,,,
,,,,,,,3651,,,40.72522577,,-73.97468617,,,,,Bike Mechanics at Riis Room A,,Not in catalog,,,
,,,,,,,3652,,,40.67013328,,-73.99230838,,,,,NYCBS Depot - 3AV,,Not in catalog,,,
,,,,,,,3653,,,40.75820465,,-73.9283216,,,,,31 St & 35 Ave,,Not in catalog,,,
,,,,,,,3658,,,40.74353373,,-74.00367558,,,,,W 18 St & 9 Ave,,Not in catalog,,,
,,,,,,,3660,,,40.74102151,,-74.00138497,,,,,W 16 St & 8 Ave,,Not in catalog,,,
,,,,,,,3663,,,40.67716489,,-73.97382796,,,,,Sterling Pl & 7 Ave,,Not in catalog,,,
,,,,,,,3666,,,40.76642553,,-73.92062902,,,,,32 St & 30 Ave,,Not in catalog,,,
,,,,,,,3669,,,40.67630358,,-74.00314048,,,,,Henry St & W 9 St,,Not in catalog,,,
,,,,,,,3672,,,40.66976709,,-73.99474382,,,,,Apache,,Not in catalog,,,
,,,,,,,3683,,,40.71015471,,-73.98453534,,,,,Smart Cities Conference,,Not in catalog,,,
,,,,,,,3684,,,40.73756121,,-74.00398269,,,,,W 12 St & W 4 St,,Not in catalog,,,
,,,,,,,3685,,,40.66065237,,-73.96459043,,,,,Prospect Park - 5 Year Anniversary Celebration,,Not in catalog,,,
,,,,,,,3688,,,40.75792021,,-73.96638215,,,,,2 Ave & E 55 St,,Not in catalog,,,
,,,,,,,3695,,,40.72686952,,-73.98919031,,,,,E 5 St & 2 Ave,,Not in catalog,,,
,,,,,,,3700,,,40.77940609,,-73.95333588,,,,,E 87 St & 3 Ave,,Not in catalog,,,
,,,,,,,3701,,,40.70831794,,-74.00504082,,,,,Cliff St & Fulton St,,Not in catalog,,,
,,,,,,,3705,,,40.728401,,-73.999688,,,,,Thompson St & Bleecker St,,Not in catalog,,,
,,,,,,,3719,,,40.68322254,,-73.97381186,,,,,S Portland Ave & Atlantic Ave,,Not in catalog,,,
,,,,,,,8000,,,,,,,,,,Not specified,,Not in catalog,,,
,,,,,,,9000,,,,,,,,,,Not specified,,Not in catalog,,,
